YM,monthNumber,TAVG_Celsius,avgTempsC,month,Diff
199601,01,-9.731182795698926,-14.64543937708563,January,4.914256581386704
199602,02,-14.789272030651343,-14.055386178861797,February,-0.7338858517895464
199603,03,-7.401433691756272,-9.51064093046276,March,2.109207238706488
199604,04,-4.4074074074074066,-3.0916347381864555,April,-1.315772669220951
199605,05,-0.2150537634408601,3.8651835643082935,May,-4.0802373277491535
199606,06,8.379629629629628,10.437808641975305,June,-2.0581790123456774
199607,07,11.792114695340501,13.529077759846993,July,-1.736963064506492
199608,08,12.858422939068097,10.999253285543611,August,1.8591696535244857
199609,09,4.703703703703705,5.786566227244194,September,-1.0828625235404887
199610,10,0.8602150537634409,-0.898639207824554,October,1.7588542615879947
199611,11,-5.388888888888888,-7.547237915882001,November,2.158349026993113
199612,12,-13.691756272401435,-12.200504222100733,December,-1.4912520503007016
199701,01,-15.286738351254481,-14.64543937708563,January,-0.6412989741688513
199702,02,-13.353174603174605,-14.055386178861797,February,0.7022115756871923
199703,03,-8.387096774193548,-9.51064093046276,March,1.1235441562692117
199704,04,-7.4537037037037015,-3.0916347381864555,April,-4.3620689655172455
199705,05,2.302867383512545,3.8651835643082935,May,-1.5623161807957486
199706,06,11.425925925925927,10.437808641975305,June,0.988117283950622
199707,07,14.946236559139786,13.529077759846993,July,1.4171587992927925
199708,08,12.508960573476699,10.999253285543611,August,1.5097072879330877
199709,09,7.314814814814814,5.786566227244194,September,1.5282485875706202
199710,10,-1.9802867383512543,-0.898639207824554,October,-1.0816475305267004
199711,11,-7.740740740740742,-7.547237915882001,November,-0.19350282485874093
199712,12,-10.439068100358424,-12.200504222100733,December,1.7614361217423085
199801,01,-13.351254480286736,-14.64543937708563,January,1.2941848967988943
199802,02,-21.31944444444444,-14.055386178861797,February,-7.2640582655826424
199803,03,-12.025089605734768,-9.51064093046276,March,-2.5144486752720088
199804,04,-6.092592592592592,-3.0916347381864555,April,-3.000957854406136
199805,05,2.6433691756272397,3.8651835643082935,May,-1.2218143886810537
199806,06,8.777777777777777,10.437808641975305,June,-1.6600308641975285
199807,07,15.14336917562724,13.529077759846993,July,1.6142914157802473
199808,08,10.232974910394265,10.999253285543611,August,-0.766278375149346
199809,09,5.370370370370371,5.786566227244194,September,-0.41619585687382266
199810,10,-0.25985663082437277,-0.898639207824554,October,0.6387825770001812
199811,11,-10.814814814814815,-7.547237915882001,November,-3.2675768989328136
199812,12,-13.315412186379925,-12.200504222100733,December,-1.1149079642791921
199901,01,-18.207885304659495,-14.64543937708563,January,-3.562445927573865
199902,02,-14.682539682539685,-14.055386178861797,February,-0.6271535036778886
199903,03,-8.100358422939069,-9.51064093046276,March,1.410282507523691
199904,04,-1.8333333333333333,-3.0916347381864555,April,1.2583014048531223
199905,05,1.1111111111111114,3.8651835643082935,May,-2.754072453197182
199906,06,13.370370370370372,10.437808641975305,June,2.9325617283950667
199907,07,14.372759856630822,13.529077759846993,July,0.8436820967838283
199908,08,9.050179211469533,10.999253285543611,August,-1.949074074074078
199909,09,7.916666666666666,5.786566227244194,September,2.1301004394224723
199910,10,1.4426523297491036,-0.898639207824554,October,2.3412915375736576
199911,11,-4.5,-7.547237915882001,November,3.0472379158820013
199912,12,-14.489247311827956,-12.200504222100733,December,-2.288743089727223
200001,01,-12.795698924731184,-14.64543937708563,January,1.849740452354446
200002,02,-11.45593869731801,-14.055386178861797,February,2.5994474815437876
200003,03,-7.930107526881722,-9.51064093046276,March,1.5805334035810379
200004,04,-1.759259259259259,-3.0916347381864555,April,1.3323754789271964
200005,05,4.82078853046595,3.8651835643082935,May,0.9556049661576562
200006,06,10.638888888888893,10.437808641975305,June,0.2010802469135875
200007,07,14.784946236559142,13.529077759846993,July,1.2558684767121484
200008,08,11.335125448028673,10.999253285543611,August,0.335872162485062
200009,09,6.407407407407407,5.786566227244194,September,0.6208411801632137
200010,10,4.023297491039426,-0.898639207824554,October,4.9219366988639806
200011,11,-2.851851851851852,-7.547237915882001,November,4.695386064030149
200012,12,-11.137992831541219,-12.200504222100733,December,1.0625113905595143
200101,01,-7.670250896057349,-14.64543937708563,January,6.9751884810282805
200102,02,-15.515873015873018,-14.055386178861797,February,-1.4604868370112207
200103,03,-14.910394265232974,-9.51064093046276,March,-5.399753334770214
200104,04,-3.5277777777777777,-3.0916347381864555,April,-0.43614303959132217
200105,05,3.172043010752689,3.8651835643082935,May,-0.6931405535556046
200106,06,12.768518518518523,10.437808641975305,June,2.3307098765432173
200107,07,14.139784946236558,13.529077759846993,July,0.6107071863895648
200108,08,10.958781362007167,10.999253285543611,August,-0.04047192353644391
200109,09,7.870370370370369,5.786566227244194,September,2.0838041431261756
200110,10,-0.6362007168458781,-0.898639207824554,October,0.2624384909786759
200111,11,-8.694444444444446,-7.547237915882001,November,-1.147206528562445
200112,12,-14.318996415770608,-12.200504222100733,December,-2.1184921936698746
200201,01,-14.551971326164876,-14.64543937708563,January,0.0934680509207535
200202,02,-10.98214285714286,-14.055386178861797,February,3.0732433217189374
200203,03,-9.301075268817202,-9.51064093046276,March,0.20956566164555746
200204,04,1.2592592592592589,-3.0916347381864555,April,4.350893997445715
200205,05,5.250896057347669,3.8651835643082935,May,1.3857124930393754
200206,06,12.268518518518517,10.437808641975305,June,1.830709876543212
200207,07,15.134408602150536,13.529077759846993,July,1.6053308423035428
200208,08,11.836917562724011,10.999253285543611,August,0.8376642771803997
200209,09,5.120370370370369,5.786566227244194,September,-0.6661958568738244
200210,10,-2.7329749103942653,-0.898639207824554,October,-1.8343357025697113
200211,11,-12.842592592592592,-7.547237915882001,November,-5.29535467671059
200212,12,-15.94086021505376,-12.200504222100733,December,-3.7403559929530275
200301,01,-20.869175627240146,-14.64543937708563,January,-6.223736250154516
200302,02,-7.996031746031746,-14.055386178861797,February,6.059354432830051
200303,03,-4.9283154121863815,-9.51064093046276,March,4.582325518276378
200304,04,-3.1111111111111103,-3.0916347381864555,April,-0.01947637292465476
200305,05,5.654121863799284,3.8651835643082935,May,1.7889382994909901
200306,06,8.861111111111112,10.437808641975305,June,-1.5766975308641928
200307,07,17.087813620071685,13.529077759846993,July,3.558735860224692
200308,08,11.675627240143374,10.999253285543611,August,0.6763739545997627
200309,09,5.842592592592593,5.786566227244194,September,0.05602636534839878
200310,10,-0.04480286738351343,-0.898639207824554,October,0.8538363404410405
200311,11,-4.620370370370371,-7.547237915882001,November,2.92686754551163
200312,12,-12.437275985663081,-12.200504222100733,December,-0.23677176356234853
200401,01,-11.657706093189967,-14.64543937708563,January,2.987733283895663
200402,02,-13.170498084291186,-14.055386178861797,February,0.884888094570611
200403,03,-7.24910394265233,-9.51064093046276,March,2.2615369878104294
200404,04,-1.9444444444444449,-3.0916347381864555,April,1.1471902937420106
200405,05,4.032258064516129,3.8651835643082935,May,0.16707450020783554
200406,06,9.592592592592592,10.437808641975305,June,-0.8452160493827137
200407,07,15.815412186379929,13.529077759846993,July,2.2863344265329353
200408,08,11.541218637992833,10.999253285543611,August,0.5419653524492212
200409,09,6.6759259259259265,5.786566227244194,September,0.8893596986817327
200410,10,-0.33154121863799285,-0.898639207824554,October,0.5670979891865611
200411,11,-8.527777777777777,-7.547237915882001,November,-0.9805398618957755
200412,12,-8.584229390681003,-12.200504222100733,December,3.61627483141973
200501,01,-8.942652329749105,-14.64543937708563,January,5.702787047336525
200502,02,-10.873015873015872,-14.055386178861797,February,3.182370305845925
200503,03,-12.060931899641574,-9.51064093046276,March,-2.550290969178814
200504,04,-1.2407407407407407,-3.0916347381864555,April,1.8508939974457148
200505,05,3.2885304659498202,3.8651835643082935,May,-0.5766530983584732
200506,06,11.86111111111111,10.437808641975305,June,1.4233024691358054
200507,07,14.928315412186382,13.529077759846993,July,1.399237652339389
200508,08,12.804659498207888,10.999253285543611,August,1.805406212664277
200509,09,6.731481481481482,5.786566227244194,September,0.9449152542372881
200510,10,2.3476702508960567,-0.898639207824554,October,3.246309458720611
200511,11,-1.287037037037037,-7.547237915882001,November,6.260200878844964
200512,12,-10.510752688172042,-12.200504222100733,December,1.6897515339286908
200601,01,-11.801075268817204,-14.64543937708563,January,2.844364108268426
200602,02,-15.396825396825395,-14.055386178861797,February,-1.3414392179635986
200603,03,-12.981481481481485,-9.51064093046276,March,-3.470840551018725
200604,04,0.5277777777777778,-3.0916347381864555,April,3.619412515964233
200605,05,5.295698924731183,3.8651835643082935,May,1.4305153604228895
200606,06,12.259259259259261,10.437808641975305,June,1.821450617283956
200607,07,13.297491039426527,13.529077759846993,July,-0.23158672042046646
200608,08,13.082437275985667,10.999253285543611,August,2.0831839904420555
200609,09,6.416666666666668,5.786566227244194,September,0.6301004394224741
200610,10,-2.17741935483871,-0.898639207824554,October,-1.278780147014156
200611,11,-6.740740740740741,-7.547237915882001,November,0.80649717514126
200612,12,-5.985663082437276,-12.200504222100733,December,6.214841139663457
200701,01,-13.763440860215054,-14.64543937708563,January,0.881998516870576
200702,02,-19.742063492063494,-14.055386178861797,February,-5.686677313201697
200703,03,-3.4767025089605736,-9.51064093046276,March,6.033938421502186
200704,04,-2.3611111111111116,-3.0916347381864555,April,0.7305236270753439
200705,05,3.8351254480286734,3.8651835643082935,May,-0.030058116279620073
200706,06,10.361111111111114,10.437808641975305,June,-0.07669753086419107
200707,07,13.154121863799281,13.529077759846993,July,-0.3749558960477124
200708,08,12.258064516129027,10.999253285543611,August,1.2588112305854153
200709,09,5.222222222222222,5.786566227244194,September,-0.5643440050219715
200710,10,3.225806451612903,-0.898639207824554,October,4.124445659437457
200711,11,-6.805555555555555,-7.547237915882001,November,0.741682360326446
200712,12,-4.560931899641577,-12.200504222100733,December,7.639572322459156
200801,01,-9.444444444444446,-14.64543937708563,January,5.2009949326411835
200802,02,-11.168582375478927,-14.055386178861797,February,2.88680380338287
200803,03,-10.161290322580644,-9.51064093046276,March,-0.6506493921178844
200804,04,-3.0925925925925926,-3.0916347381864555,April,-0.0009578544061370486
200805,05,2.544802867383513,3.8651835643082935,May,-1.3203806969247807
200806,06,9.703703703703702,10.437808641975305,June,-0.734104938271603
200807,07,12.616487455197134,13.529077759846993,July,-0.9125903046498589
200808,08,9.2921146953405,10.999253285543611,August,-1.7071385902031118
200809,09,4.703703703703703,5.786566227244194,September,-1.0828625235404905
200810,10,0.7706093189964157,-0.898639207824554,October,1.6692485268209696
200811,11,-7.240740740740742,-7.547237915882001,November,0.30649717514125907
200812,12,-5.295698924731181,-12.200504222100733,December,6.904805297369552
200901,01,-12.858422939068099,-14.64543937708563,January,1.787016438017531
200902,02,-13.174603174603172,-14.055386178861797,February,0.8807830042586247
200903,03,-8.772401433691757,-9.51064093046276,March,0.7382394967710031
200904,04,-3.805555555555556,-3.0916347381864555,April,-0.7139208173691003
200905,05,6.25448028673835,3.8651835643082935,May,2.389296722430057
200906,06,10.037037037037036,10.437808641975305,June,-0.400771604938269
200907,07,12.652329749103941,13.529077759846993,July,-0.8767480107430519
200908,08,12.885304659498212,10.999253285543611,August,1.8860513739546008
200909,09,7.8425925925925934,5.786566227244194,September,2.0560263653483997
200910,10,-3.234767025089605,-0.898639207824554,October,-2.3361278172650506
200911,11,-3.018518518518518,-7.547237915882001,November,4.528719397363483
200912,12,-12.428315412186377,-12.200504222100733,December,-0.2278111900856441
201001,01,-15.313620071684586,-14.64543937708563,January,-0.6681806945989557
201002,02,-17.46031746031746,-14.055386178861797,February,-3.404931281455662
201003,03,-12.732974910394265,-9.51064093046276,March,-3.2223339799315056
201004,04,0.12962962962962957,-3.0916347381864555,April,3.2212643678160853
201005,05,6.388888888888889,3.8651835643082935,May,2.523705324580596
201006,06,9.444444444444445,10.437808641975305,June,-0.9933641975308607
201007,07,15.25985663082437,13.529077759846993,July,1.7307788709773764
201008,08,10.779569892473114,10.999253285543611,August,-0.2196833930704969
201009,09,6.500000000000001,5.786566227244194,September,0.7134337727558071
201010,10,1.3888888888888886,-0.898639207824554,October,2.2875280967134426
201011,11,-12.277777777777779,-7.547237915882001,November,-4.730539861895777
201012,12,-15.017921146953402,-12.200504222100733,December,-2.817416924852669
201101,01,-14.318996415770608,-14.64543937708563,January,0.3264429613150224
201102,02,-20.0595238095238,-14.055386178861797,February,-6.004137630662003
201103,03,-8.064516129032258,-9.51064093046276,March,1.4461248014305017
201104,04,1.3425925925925923,-3.0916347381864555,April,4.434227330779048
201105,05,5.439068100358422,3.8651835643082935,May,1.5738845360501283
201106,06,13.166666666666666,10.437808641975305,June,2.7288580246913607
201107,07,15.546594982078854,13.529077759846993,July,2.017517222231861
201108,08,10.940860215053762,10.999253285543611,August,-0.05839307048984921
201109,09,8.407407407407408,5.786566227244194,September,2.6208411801632145
201110,10,2.5179211469534044,-0.898639207824554,October,3.4165603547779586
201111,11,-2.8425925925925926,-7.547237915882001,November,4.704645323289409
201112,12,-5.000000000000001,-12.200504222100733,December,7.200504222100732
201201,01,-13.422939068100359,-14.64543937708563,January,1.2225003089852713
201202,02,-16.41762452107279,-14.055386178861797,February,-2.3622383422109916
201203,03,-7.553763440860216,-9.51064093046276,March,1.9568774896025438
201204,04,-4.101851851851852,-3.0916347381864555,April,-1.0102171136653966
201205,05,4.489247311827958,3.8651835643082935,May,0.6240637475196644
201206,06,9.96296296296296,10.437808641975305,June,-0.4748456790123452
201207,07,12.482078853046593,13.529077759846993,July,-1.0469989068004004
201208,08,10.681003584229389,10.999253285543611,August,-0.3182497013142225
201209,09,6.074074074074073,5.786566227244194,September,0.28750784682987884
201210,10,-0.43010752688172016,-0.898639207824554,October,0.4685316809428338
201211,11,-5.231481481481482,-7.547237915882001,November,2.3157564344005195
201212,12,-15.062724014336917,-12.200504222100733,December,-2.862219792236184
201301,01,-11.003584229390682,-14.64543937708563,January,3.6418551476949474
201302,02,-10.575396825396824,-14.055386178861797,February,3.4799893534649726
201303,03,-16.048387096774192,-9.51064093046276,March,-6.5377461663114325
201304,04,-2.6018518518518516,-3.0916347381864555,April,0.4897828863346039
201305,05,7.388888888888887,3.8651835643082935,May,3.523705324580593
201306,06,13.39814814814815,10.437808641975305,June,2.9603395061728452
201307,07,13.763440860215058,13.529077759846993,July,0.23436310036806418
201308,08,12.688172043010754,10.999253285543611,August,1.6889187574671425
201309,09,8.203703703703702,5.786566227244194,September,2.4171374764595086
201310,10,-0.06272401433691745,-0.898639207824554,October,0.8359151934876365
201311,11,-7.185185185185185,-7.547237915882001,November,0.3620527306968162
201312,12,-9.749103942652328,-12.200504222100733,December,2.4514002794484053
201401,01,-15.188172043010756,-14.64543937708563,January,-0.5427326659251257
201402,02,-5.2678571428571415,-14.055386178861797,February,8.787529036004656
201403,03,-5.474910394265232,-9.51064093046276,March,4.035730536197527
201404,04,-2.0277777777777777,-3.0916347381864555,April,1.0638569604086778
201405,05,2.8405017921146953,3.8651835643082935,May,-1.0246817721935981
201406,06,9.629629629629632,10.437808641975305,June,-0.8081790123456738
201407,07,16.335125448028673,13.529077759846993,July,2.80604768818168
201408,08,12.939068100358423,10.999253285543611,August,1.9398148148148113
201409,09,6.861111111111112,5.786566227244194,September,1.0745448838669178
201410,10,-1.872759856630824,-0.898639207824554,October,-0.9741206488062699
201411,11,-7.222222222222223,-7.547237915882001,November,0.3250156936597781
201412,12,-9.587813620071683,-12.200504222100733,December,2.6126906020290495
201501,01,-14.811827956989248,-14.64543937708563,January,-0.166388579903618
201502,02,-8.055555555555557,-14.055386178861797,February,5.99983062330624
201503,03,-4.014336917562725,-9.51064093046276,March,5.496304012900035
201504,04,-0.6018518518518519,-3.0916347381864555,April,2.489782886334604
201505,05,5.519713261648746,3.8651835643082935,May,1.6545296973404522
201506,06,9.527777777777779,10.437808641975305,June,-0.9100308641975268
201507,07,10.89605734767025,13.529077759846993,July,-2.6330204121767427
201508,08,12.204301075268814,10.999253285543611,August,1.205047789725203
201509,09,8.62037037037037,5.786566227244194,September,2.8338041431261765
201510,10,0.14336917562724014,-0.898639207824554,October,1.0420083834517941
201511,11,-3.5370370370370368,-7.547237915882001,November,4.010200878844964
201512,12,-10.564516129032258,-12.200504222100733,December,1.635988093068475
201601,01,-17.8494623655914,-14.64543937708563,January,-3.20402298850577
201602,02,-7.547892720306514,-14.055386178861797,February,6.507493458555283
201603,03,-5.17921146953405,-9.51064093046276,March,4.331429460928709
201604,04,0.2777777777777775,-3.0916347381864555,April,3.369412515964233
201605,05,7.11469534050179,3.8651835643082935,May,3.249511776193496
201606,06,11.064814814814813,10.437808641975305,June,0.6270061728395078
201607,07,15.788530465949819,13.529077759846993,July,2.2594527061028256
201608,08,11.326164874551974,10.999253285543611,August,0.3269115890083629
201609,09,7.796296296296297,5.786566227244194,September,2.009730069052103
201610,10,1.1379928315412189,-0.898639207824554,October,2.036632039365773
201611,11,-6.85185185185185,-7.547237915882001,November,0.695386064030151
201612,12,-10.367383512544802,-12.200504222100733,December,1.8331207095559314
201701,01,-11.90860215053763,-14.64543937708563,January,2.7368372265479994
201702,02,-11.617063492063492,-14.055386178861797,February,2.4383226867983048
201703,03,-8.22222222222222,-9.51064093046276,March,1.28841870824054
201704,04,-4.657407407407407,-3.0916347381864555,April,-1.565772669220952
201705,05,0.9050179211469537,3.8651835643082935,May,-2.9601656431613397
201706,06,7.777777777777778,10.437808641975305,June,-2.6600308641975277
201707,07,14.005376344086022,13.529077759846993,July,0.4762985842390286
201708,08,10.851254480286737,10.999253285543611,August,-0.14799880525687392
201709,09,6.046296296296295,5.786566227244194,September,0.25973006905210116
201710,10,-0.053763440860215034,-0.898639207824554,October,0.844875766964339
201711,11,-6.444444444444445,-7.547237915882001,November,1.1027934714375567
201712,12,-10.896057347670252,-12.200504222100733,December,1.3044468744304805
201801,01,-11.559139784946238,-14.64543937708563,January,3.086299592139392
201802,02,-15.416666666666668,-14.055386178861797,February,-1.361280487804871
201803,03,-13.548387096774194,-9.51064093046276,March,-4.037746166311434
201804,04,-1.8148148148148155,-3.0916347381864555,April,1.27681992337164
201805,05,8.234767025089607,3.8651835643082935,May,4.369583460781313
201806,06,9.851851851851851,10.437808641975305,June,-0.5859567901234541
201807,07,17.706093189964154,13.529077759846993,July,4.1770154301171605
201808,08,12.5089605734767,10.999253285543611,August,1.5097072879330895
201809,09,7.194444444444443,5.786566227244194,September,1.407878217200249
201810,10,-1.209677419354839,-0.898639207824554,October,-0.311038211530285
201811,11,-1.5370370370370372,-7.547237915882001,November,6.010200878844964
201812,12,-8.88888888888889,-12.200504222100733,December,3.3116153332118436
201901,01,-16.137992831541215,-14.64543937708563,January,-1.4925534544555852
201902,02,-13.878968253968258,-14.055386178861797,February,0.17641792489353847
201903,03,-9.336917562724015,-9.51064093046276,March,0.17372336773874508
201904,04,-0.203703703703704,-3.0916347381864555,April,2.8879310344827513
201905,05,4.0949820788530475,3.8651835643082935,May,0.22979851454475408
201906,06,10.62037037037037,10.437808641975305,June,0.1825617283950649
201907,07,11.953405017921147,13.529077759846993,July,-1.575672741925846
201908,08,11.281362007168461,10.999253285543611,August,0.2821087216248497
201909,09,6.6574074074074066,5.786566227244194,September,0.8708411801632128
201910,10,-2.96594982078853,-0.898639207824554,October,-2.0673106129639764
201911,11,-9.574074074074074,-7.547237915882001,November,-2.026836158192073
201912,12,-6.792114695340503,-12.200504222100733,December,5.40838952676023
202001,01,-11.057347670250893,-14.64543937708563,January,3.588091706834737
202002,02,-10.296934865900385,-14.055386178861797,February,3.7584513129614123
202003,03,-7.517921146953404,-9.51064093046276,March,1.9927197835093553
202004,04,-4.490740740740741,-3.0916347381864555,April,-1.3991060025542859
202005,05,2.5806451612903225,3.8651835643082935,May,-1.284538403017971
202006,06,13.129629629629628,10.437808641975305,June,2.6918209876543226
202007,07,14.247311827956992,13.529077759846993,July,0.7182340681099983
202008,08,12.06989247311828,10.999253285543611,August,1.0706391875746686
